MIRRORED GAP 1.4m — angle -15deg, offset -0.5m.
Fresh pillar observations: [9, 12]
Temporary fixed lookahead: 0.6m

Candidate: CONTINUOUS VIA 3.0m
AUDIT: length=3.115m reverse=0.000m minimum=1.0828m intersections=0 endpoint_error=0.003m
AUDIT: length=10.101m reverse=0.000m minimum=0.1773m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 3.0m; minimum=0.1773m

Candidate: CONTINUOUS VIA 3.5m
AUDIT: length=2.641m reverse=0.000m minimum=1.5985m intersections=0 endpoint_error=0.024m
AUDIT: length=10.149m reverse=0.000m minimum=0.1673m intersections=0 endpoint_error=0.013m
Rejected: Audit rejected: clearance 0.1673m < 0.17m

Candidate: CONTINUOUS VIA 4.0m
AUDIT: length=2.227m reverse=0.000m minimum=2.0578m intersections=0 endpoint_error=0.021m
AUDIT: length=10.195m reverse=0.000m minimum=0.1730m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 4.0m; minimum=0.1730m
SELECTED: CONTINUOUS VIA 3.0m; planned minimum=0.1773m; execution guard=0.15m

TRIKE WILL MOVE — ANGLED PILLAR PASSAGE / LOOKAHEAD 0.6m
t=  14.1 clr=2.645 xte=0.004 heading_error=+1.58deg | NAV v=+0.100 w=-0.004 steer=-2.6deg age=0.01s | CM v=+0.100 w=-0.004 steer=-2.6deg age=0.04s | LIM v=+0.100 w=-0.004 steer=-2.6deg age=0.02s | MEASURED=-2.6deg age=0.02s
t=  14.6 clr=2.600 xte=0.003 heading_error=+1.47deg | NAV v=+0.100 w=-0.004 steer=-2.5deg age=0.01s | CM v=+0.100 w=-0.004 steer=-2.5deg age=0.04s | LIM v=+0.100 w=-0.004 steer=-2.5deg age=0.02s | MEASURED=-2.5deg age=0.02s
t=  15.1 clr=2.555 xte=0.002 heading_error=+1.37deg | NAV v=+0.100 w=-0.003 steer=-2.3deg age=0.01s | CM v=+0.100 w=-0.003 steer=-2.3deg age=0.03s | LIM v=+0.100 w=-0.003 steer=-2.3deg age=0.02s | MEASURED=-2.4deg age=0.02s
t=  15.6 clr=2.511 xte=0.002 heading_error=+1.27deg | NAV v=+0.100 w=-0.003 steer=-2.2deg age=0.01s | CM v=+0.100 w=-0.003 steer=-2.2deg age=0.03s | LIM v=+0.100 w=-0.003 steer=-2.2deg age=0.02s | MEASURED=-2.2deg age=0.02s
t=  16.1 clr=2.466 xte=0.001 heading_error=+1.18deg | NAV v=+0.100 w=-0.003 steer=-2.1deg age=0.01s | CM v=+0.100 w=-0.003 steer=-2.1deg age=0.05s | LIM v=+0.100 w=-0.003 steer=-2.1deg age=0.02s | MEASURED=-2.1deg age=0.02s
t=  16.6 clr=2.422 xte=0.001 heading_error=+1.10deg | NAV v=+0.100 w=-0.003 steer=-1.9deg age=0.01s | CM v=+0.100 w=-0.003 steer=-1.9deg age=0.05s | LIM v=+0.100 w=-0.003 steer=-1.9deg age=0.02s | MEASURED=-1.9deg age=0.02s
t=  17.1 clr=2.377 xte=0.000 heading_error=+1.02deg | NAV v=+0.100 w=-0.003 steer=-1.8deg age=0.01s | CM v=+0.100 w=-0.003 steer=-1.8deg age=0.05s | LIM v=+0.100 w=-0.003 steer=-1.8deg age=0.02s | MEASURED=-1.8deg age=0.02s
t=  17.6 clr=2.333 xte=0.000 heading_error=+0.95deg | NAV v=+0.100 w=-0.002 steer=-1.6deg age=0.01s | CM v=+0.100 w=-0.002 steer=-1.7deg age=0.05s | LIM v=+0.100 w=-0.002 steer=-1.7deg age=0.02s | MEASURED=-1.7deg age=0.02s
t=  18.1 clr=2.290 xte=0.000 heading_error=+0.88deg | NAV v=+0.100 w=-0.002 steer=-1.5deg age=0.01s | CM v=+0.100 w=-0.002 steer=-1.5deg age=0.05s | LIM v=+0.100 w=-0.002 steer=-1.5deg age=0.02s | MEASURED=-1.5deg age=0.02s
t=  18.6 clr=2.246 xte=0.001 heading_error=+0.82deg | NAV v=+0.100 w=-0.002 steer=-1.4deg age=0.01s | CM v=+0.100 w=-0.002 steer=-1.4deg age=0.05s | LIM v=+0.100 w=-0.002 steer=-1.4deg age=0.02s | MEASURED=-1.4deg age=0.02s
